Longitude,Latitude
-76.95317842,39.05269731
-76.95317842,39.05269731
-77.10417398,39.05360124
-77.07796486,39.05748188
-77.02366618,39.05799232
-77.05002379,39.05806645
-77.06841405,39.0610997
-77.03840249,39.06122843
-76.96874901,39.06494879
-77.15023041,39.06679488
-77.13036104,39.0692141
-77.07070491,39.06990064
-77.17298947,39.07050746
-77.07428562,39.07200133
-77.13367225,39.07261877
-77.14343776,39.07997906
-77.17118447,39.08070269
-77.11967049,39.08280632
-76.94832036,39.08305001
-76.94235603,39.08327275
-77.14898958,39.08351755
-77.14819686,39.08516274
-77.14819686,39.08516274
-77.14819686,39.08516274
-77.18906511,39.08677605
-77.04352878,39.08746287
-77.14039142,39.09071124
-77.01211064,39.09179419
-77.12296858,39.09282098
-77.15339867,39.09308795
-76.98234855,39.0938584
-76.93357789,39.09566199
-77.00255832,39.09700724
-77.05458763,39.10371779
-76.9220692,39.1047397
-77.14461713,39.10556088
-77.15558565,39.10937011
-77.20221837,39.10948035
-76.99673687,39.10988083
-77.19276489,39.11158372
-77.23528052,39.11178148
-77.16285041,39.11341944
-77.20388469,39.11575942
-77.24510456,39.12121534
-77.24175186,39.12212272
-77.22676705,39.12715963
-77.2477947,39.12749348
-77.19183894,39.1355129
-77.19902603,39.14130309
-77.21754241,39.14197057
-77.2209081,39.14258808
-77.18878015,39.14328947
-77.16054168,39.14396927
-77.28517049,39.1469906
-77.23292493,39.14766829
-77.21611137,39.15586458
-77.2901146,39.15691536
-77.21817165,39.15787429
-77.20427406,39.15812868
-77.16392905,39.15843136
-77.30327181,39.1588301
-77.20394677,39.15922201
-77.28490947,39.15925625
-77.30109254,39.15970314
-77.26022178,39.16365735
-77.25209853,39.16565739
-77.07984213,39.16833164
-77.18845195,39.16941155
-77.1875417,39.16969645
-77.17856373,39.17226543
-77.20844332,39.17235208
-77.2059285,39.17441472
-77.20423474,39.17506951
-77.26428718,39.17694348
-77.21006882,39.17697292
-77.27314278,39.17699102
-77.26734863,39.17883254
-77.26176387,39.17887768
-77.26176387,39.17887768
-77.18940291,39.17981786
-77.27774387,39.18104436
-77.23836605,39.1813695
-77.26176488,39.18403195
-77.27019398,39.18533256
-77.05437051,39.18542533
-77.15690981,39.18783749
-77.25092598,39.18994668
-77.20164819,39.19070523
-77.18316385,39.19772587
-77.24491824,39.19841751
-77.26636652,39.20324808
-77.25767078,39.20328004
-77.27118214,39.24555789
-77.26794319,39.24574611
-77.11963315,38.96004853
-77.1094778,38.97571009
-77.09422855,38.98469652
-77.02292509,38.98584463
-77.02959872,38.98696707
-77.16041934,38.98787882
-77.09607416,38.98816431
-77.03285797,38.98948442
-77.02904564,38.99005668
-77.02904564,38.99005668
-77.02396511,38.99025723
-77.02396511,38.99025723
-77.02661141,38.9916456
-77.00960209,38.99286859
-77.02667333,38.99341888
-77.02813565,38.99608121
-77.02813565,38.99608121
-77.00315312,38.99650712
-77.05129348,38.99765731
-76.98936586,38.99909434
-77.01109043,39.00227868
-76.99576033,39.00249982
-77.17025436,39.00647156
-76.99345327,39.00729835
-77.04767271,39.00933747
-77.00505787,39.01526972
-76.98084555,39.01646261
-77.04352552,39.01795023
-77.01270713,39.02034972
-77.04454605,39.02051107
-77.12474456,39.02417215
-77.12532141,39.02489476
-77.12532141,39.02489476
-77.15221625,39.026411
-77.01257157,39.03025028
-77.08100073,39.03042166
-77.02371794,39.03347847
-77.02371794,39.03347847
-77.0800904,39.0345531
-77.05013923,39.03614879
-77.05163598,39.03738588
-76.98973986,39.03778413
-76.9949881,39.03843036
-76.99248995,39.03878576
-77.05546538,39.04000343
-76.98504072,39.04130416
-77.06974811,39.04172731
-77.09761984,39.04498169
-76.98502907,39.04551401
-77.05204036,39.04716297
-77.12617845,39.05072109
-77.13239768,39.052456
-76.95317842,39.05269731
-76.95317842,39.05269731
-76.95317842,39.05269731
-77.0894924,39.05341386
-76.97476765,39.05344677
-77.07835513,39.05367124
-77.05678958,39.05389507
-77.08370533,39.05538654
-77.05522856,39.05538825
-77.05002379,39.05806645
-77.05002379,39.05806645
-77.07731917,39.05901725
-77.07979151,39.06012029
-77.04200568,39.06243018
-77.0723664,39.06354895
-76.99936797,39.06426594
-76.96874901,39.06494879
-77.06922056,39.06577929
-76.97361958,39.06579769
-77.16175202,39.06706905
-76.98957051,39.06732014
-76.97268109,39.07076518
-77.15088723,39.07751016
-77.07083734,39.07754475
-77.07191964,39.07832734
-77.14472073,39.07943008
-77.06412066,39.07982355
-76.94637921,39.08106213
-77.07784302,39.08388099
-77.11914671,39.0843341
-76.94028403,39.08602931
-77.14941394,39.08663892
-77.14941394,39.08663892
-77.1119455,39.0888019
-77.08699665,39.09001652
-77.04481102,39.09061853
-77.10842175,39.09093075
-77.12296858,39.09282098
-77.01846925,39.09333354
-77.07636941,39.0937972
-77.01669512,39.09462949
-77.26033742,39.09640974
-77.17716794,39.10192449
-77.19470244,39.10506919
-77.23528052,39.11178148
-77.23528052,39.11178148
-77.19711721,39.11419382
-77.20388469,39.11575942
-77.20116477,39.11682585
-77.21501666,39.11693713
-77.25289404,39.11787688
-77.18259069,39.11888436
-77.18259069,39.11888436
-77.19236923,39.12889831
-77.00569434,39.12996453
-77.19637739,39.14185152
-77.19469581,39.14206464
-77.16759826,39.14364921
-77.20165015,39.14399238
-77.19680203,39.14401911
-77.16374415,39.14459284
-77.18324606,39.14502601
-77.20378185,39.14573436
-77.27460667,39.14617169
-77.16486168,39.14869615
-77.28015874,39.14948187
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.19841338,39.15246141
-77.18502453,39.15291259
-77.27449355,39.15423813
-77.19674675,39.15425719
-77.20973081,39.15474655
-77.21591949,39.15582989
-77.06638372,39.15605229
-77.16666965,39.15723584
-77.2054626,39.15724926
-77.1733024,39.15821593
-77.16032093,39.1591045
-77.16173251,39.15961579
-77.270231,39.16254964
-77.25209853,39.16565739
-77.26522779,39.16922086
-77.20448864,39.16972374
-77.27720281,39.17158345
-77.20219228,39.17420317
-77.26641164,39.17484824
-77.29272316,39.17847735
-77.26734863,39.17883254
-77.09976758,39.17887509
-77.19554895,39.18063465
-77.26164675,39.18398793
-77.23045641,39.1841826
-77.18752265,39.18527127
-77.2830096,39.18574901
-77.25321299,39.18652042
-77.15882994,39.1895505
-77.25119204,39.21500763
-77.25462003,39.2342078
-77.26285468,39.23666601
-77.12445607,38.95896649
-77.10572844,38.97605568
-77.08680249,38.98593962
-77.10105923,38.98596653
-77.10646995,38.987933
-77.10646995,38.987933
-77.14805403,38.98859431
-77.09620415,38.98889065
-77.09962509,38.99026463
-77.05134853,38.99043102
-77.02664,38.99063996
-77.09663482,38.9908689
-77.01355408,38.99127846
-77.02409569,38.99170053
-77.04879264,38.99201417
-77.02665154,38.99248826
-77.00140834,38.99495578
-77.02543246,38.99685494
-76.99046561,38.99699581
-77.03066738,38.99826612
-77.0287483,38.99843827
-76.98936586,38.99909434
-76.99537268,38.99959218
-77.07721117,39.00172014
-76.97969969,39.01249067
-76.98066009,39.01563672
-77.0596463,39.01646887
-76.98287948,39.01744043
-77.20424694,39.01747712
-76.9766814,39.0204213
-77.09494468,39.02364719
-76.98577302,39.02599078
-76.9727614,39.02696731
-76.97018809,39.02762889
-77.01776244,39.03158536
-77.07245549,39.03713763
-77.05163598,39.03738588
-76.98973986,39.03778413
-76.9949881,39.03843036
-77.05233935,39.03845286
-76.99248995,39.03878576
-76.99051653,39.03982997
-76.98794782,39.04088812
-76.98794782,39.04088812
-77.0515436,39.04096743
-76.98624564,39.04120804
-77.16678893,39.0415155
-77.05171776,39.041536
-77.05205213,39.04308942
-76.98321697,39.04550148
-77.08192876,39.04924152
-77.10640853,39.05156363
-77.07072335,39.0534202
-77.08616985,39.05457984
-77.27048818,39.0551623
-77.08771924,39.05801775
-77.05002379,39.05806645
-77.13103131,39.05813245
-77.12141108,39.05882684
-77.0690333,39.05914022
-77.05461182,39.06016837
-77.15779943,39.0601713
-77.08327018,39.06121713
-77.0812273,39.06216576
-77.07366478,39.06319468
-77.05025448,39.06325302
-77.02466316,39.06606619
-76.99529672,39.06967135
-77.00769658,39.07222792
-77.06481415,39.07244623
-77.09932759,39.07387157
-77.18221237,39.07506601
-77.11723203,39.07549344
-77.07083734,39.07754475
-77.08079191,39.07890735
-76.94394049,39.08198029
-76.94394049,39.08198029
-76.94235603,39.08327275
-77.14898958,39.08351755
-77.15295707,39.08418375
-76.95105282,39.08439623
-76.94040833,39.08547517
-76.94040833,39.08547517
-76.94040833,39.08547517
-77.04352878,39.08746287
-77.07271759,39.08835376
-77.04481102,39.09061853
-77.15941139,39.09267578
-77.10200243,39.09316511
-77.07851192,39.09345931
-77.10999797,39.09612409
-77.19942612,39.09664939
-77.23849605,39.10144884
-77.05199779,39.10282016
-76.93205765,39.1113371
-77.18476725,39.11287186
-77.19940997,39.11319422
-77.18654798,39.11326965
-77.01468609,39.11412814
-77.16806229,39.11418628
-77.20168803,39.11461027
-77.19858041,39.11696828
-77.19218477,39.1315
-77.20568262,39.13662911
-77.16748416,39.13983606
-77.20533608,39.14016433
-77.18265089,39.14261353
-77.18878015,39.14328947
-77.15720628,39.14511981
-77.19383108,39.14601047
-77.07955758,39.1517548
-77.19841338,39.15246141
-77.20973081,39.15474655
-77.01376333,39.15740498
-77.1985071,39.15853519
-77.24926169,39.16309051
-77.05242496,39.16411271
-77.15441662,39.16923718
-77.18845195,39.16941155
-77.17799757,39.17122419
-77.26641164,39.17484824
-77.27119347,39.17755113
-77.26176387,39.17887768
-77.26176387,39.17887768
-77.21322868,39.17891673
-77.27828292,39.18082006
-77.26020126,39.18205125
-77.1989897,39.18331188
-77.21100721,39.18432239
-77.236859,39.18454406
-77.19982834,39.18881709
-77.24491824,39.19841751
-77.24491824,39.19841751
-77.26707025,39.20556621
-77.2645642,39.2076596
-77.25232735,39.22624903
-77.14359133,39.24213425
-77.26799134,39.24279093
-77.29632403,39.24786909
-77.22488767,39.25066359
-77.20179886,39.28770449
-77.10656396,38.96359321
-77.10076008,38.98078683
-77.09571042,38.98096244
-77.09611469,38.98214781
-77.13921481,38.98460361
-77.13340721,38.98670648
-77.09812205,38.98936265
-77.02904564,38.99005668
-77.02664,38.99063996
-77.02780961,38.99156644
-77.02780961,38.99156644
-77.02780961,38.99156644
-77.02661141,38.9916456
-77.03233957,38.99362032
-77.11163013,38.99545479
-76.99940887,38.99547619
-76.9986683,38.99690664
-77.02190889,38.99714787
-77.03183015,38.99742683
-77.03183015,38.99742683
-77.02465322,38.99903425
-76.98936586,38.99909434
-77.10978869,39.00174238
-77.01130062,39.00350373
-76.98229728,39.00574606
-77.0368137,39.00606776
-77.03840196,39.00900064
-76.98410608,39.01253159
-77.01576682,39.01434768
-77.07026773,39.02227449
-76.97188836,39.02508787
-76.97018809,39.02762889
-76.9832136,39.02871626
-77.03775371,39.02924864
-77.04794441,39.03470305
-77.09461178,39.0347325
-77.14012675,39.03537968
-77.04988426,39.03622162
-77.00339758,39.0370595
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.05233935,39.03845286
-77.05233935,39.03845286
-77.07642377,39.03870087
-77.05089204,39.03870312
-77.05089204,39.03870312
-76.99248995,39.03878576
-77.05274147,39.040076
-77.05270552,39.04012563
-77.10967872,39.04042123
-76.98624564,39.04120804
-77.05189082,39.04148146
-77.05171776,39.041536
-77.11040133,39.04191321
-77.1146062,39.04497267
-76.99197541,39.04554603
-76.98690636,39.04656177
-77.06213284,39.04813216
-77.07650681,39.05109983
-77.11532208,39.05115548
-77.02182476,39.05227894
-77.11914801,39.0529741
-77.08677346,39.05526429
-77.08370533,39.05538654
-77.10912328,39.05611128
-77.04885844,39.05670003
-77.07796486,39.05748188
-77.07796486,39.05748188
-77.05002379,39.05806645
-77.10505055,39.0587736
-77.12141108,39.05882684
-77.07731917,39.05901725
-77.05115301,39.06022455
-77.09202448,39.06156087
-77.05953314,39.06672548
-77.16175202,39.06706905
-77.10170381,39.06729824
-77.06566565,39.06766178
-76.95923687,39.06797275
-77.11632779,39.070492
-77.00320545,39.07144977
-77.08476781,39.07234735
-76.95576709,39.07339833
-77.06511356,39.07699319
-77.14017096,39.07759041
-77.15521032,39.07783834
-77.08079191,39.07890735
-77.07383523,39.07971801
-77.13712509,39.08218871
-76.95046767,39.08300137
-77.07784302,39.08388099
-77.15295707,39.08418375
-76.94040833,39.08547517
-77.06751629,39.0877466
-77.07664793,39.08796554
-77.0691122,39.08999067
-77.26982455,39.09192046
-77.19395608,39.09425263
-77.06421084,39.09755402
-77.04842712,39.10048979
-77.05199779,39.10282016
-76.92482662,39.1040168
-76.93277754,39.10413267
-77.20672275,39.109809
-77.17110965,39.11286359
-77.19940997,39.11319422
-77.18654798,39.11326965
-77.21212852,39.12401072
-77.16973775,39.13148278
-77.2063343,39.13671176
-77.16314404,39.13974176
-77.17679387,39.14075985
-77.19469581,39.14206464
-77.19335601,39.14218183
-77.22384237,39.14371683
-77.08900479,39.14390325
-77.17379776,39.14504313
-77.21514879,39.14596822
-77.22834655,39.14605875
-77.20598104,39.14766505
-77.23292493,39.14766829
-77.06697637,39.14837871
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.06686391,39.15135473
-77.21906216,39.15975897
-77.20831911,39.16804926
-77.1894737,39.16922336
-77.19738095,39.17271978
-77.20219228,39.17420317
-77.2585181,39.17642991
-77.27716302,39.17696582
-77.27719089,39.18254486
-77.26359052,39.18298451
-77.26176488,39.18403195
-77.26176488,39.18403195
-77.23034839,39.18697307
-77.27573322,39.1965221
-77.24491824,39.19841751
-77.24491824,39.19841751
-77.24491824,39.19841751
-77.25610072,39.19849712
-77.0839034,39.20430351
-77.1193872,39.21508187
-77.0598453,39.22158393
-77.09832423,38.95210919
-77.08720637,38.96379377
-77.14007296,38.96913561
-77.09176022,38.97930686
-77.09265033,38.98107657
-77.0689047,38.9812905
-77.0689047,38.9812905
-77.08363578,38.98525488
-77.09506264,38.98828879
-77.02904564,38.99005668
-77.02409569,38.99170053
-77.02409569,38.99170053
-77.06049062,38.99276665
-77.02414221,38.99304842
-77.03157952,38.99393828
-77.02686322,38.99456787
-77.02446204,38.99538517
-77.02446204,38.99538517
-77.14855563,38.99583159
-77.14855563,38.99583159
-77.02820243,38.9960615
-77.03183015,38.99742683
-77.02979931,38.99754832
-77.1343646,38.99806883
-77.00361045,38.9982705
-77.04784015,38.99920715
-76.98985716,39.00044181
-76.98849991,39.00108131
-76.98709329,39.00127006
-77.01420129,39.00181794
-77.01414432,39.0018779
-77.09722903,39.00263001
-76.99325524,39.00376748
-77.00868279,39.00491194
-77.07111392,39.01832266
-77.09151439,39.01878818
-77.07691011,39.02096792
-77.14664246,39.02197521
-77.05283481,39.03160446
-77.02371794,39.03347847
-76.98973986,39.03778413
-76.99064597,39.03982783
-76.99051653,39.03982997
-77.15734159,39.03998107
-77.11808431,39.04023074
-76.98624564,39.04120804
-76.98624564,39.04120804
-76.98504072,39.04130416
-77.05171776,39.041536
-77.05035594,39.0416033
-77.06422345,39.04281739
-77.06608607,39.04440339
-77.04794028,39.04491195
-77.07096481,39.045999
-77.08263495,39.05612863
-77.08265862,39.05617996
-76.95576387,39.06072966
-76.94210569,39.06133434
-77.12752315,39.06343054
-76.9863255,39.06385844
-76.99994547,39.06509026
-77.17939399,39.0660765
-77.16175202,39.06706905
-77.11904698,39.07001036
-77.11968024,39.07060759
-77.09470281,39.07202457
-76.99545235,39.07208369
-77.0474814,39.07285646
-77.12558892,39.0743849
-77.1494207,39.07495603
-77.11550457,39.07496447
-76.98203478,39.07532012
-77.02947538,39.07590823
-77.1331782,39.07804698
-76.94107195,39.07832574
-77.07191964,39.07832734
-77.06412066,39.07982355
-77.17502649,39.08303387
-77.07784302,39.08388099
-77.07784302,39.08388099
-76.94040833,39.08547517
-77.0632946,39.08771471
-77.06283562,39.08774345
-77.19231442,39.09381042
-77.0792381,39.09472748
-77.10999797,39.09612409
-77.00668255,39.09675916
-77.09746313,39.09834463
-77.16449708,39.10257776
-77.00660809,39.10952753
-77.18654798,39.11326965
-77.19711721,39.11419382
-77.19711721,39.11419382
-77.19711721,39.11419382
-77.20962818,39.11427233
-77.20666774,39.11509358
-77.17083333,39.11549874
-77.07971228,39.12430811
-77.18279934,39.12600854
-77.24003551,39.12654908
-77.18569217,39.13120772
-77.06155269,39.1403543
-77.19335601,39.14218183
-77.20165015,39.14399238
-77.2302881,39.14704331
-77.19313096,39.14829196
-77.28015874,39.14948187
-77.05211619,39.14995417
-77.05211619,39.14995417
-77.05211619,39.14995417
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.20405895,39.15067674
-77.06686391,39.15135473
-77.20335881,39.15712809
-77.19105131,39.159545
-77.19843773,39.15964839
-77.27838659,39.16196384
-77.28163516,39.16214847
-77.18099958,39.16333729
-77.17626314,39.16459072
-77.28718798,39.16486125
-77.24941318,39.16533817
-77.08803884,39.16897829
-77.0809033,39.17093975
-77.2036566,39.17268547
-77.23305922,39.17329815
-77.24576855,39.17373254
-77.26171377,39.1779935
-77.26171377,39.1779935
-77.24007864,39.17975293
-77.26849811,39.1802436
-77.27618642,39.18144158
-77.26987516,39.18422824
-77.18362194,39.18525555
-77.28091295,39.18535083
-77.27892435,39.18561534
-77.1911385,39.18572492
-77.23422015,39.18577181
-77.20133359,39.18754026
-77.20160702,39.19036913
-77.24491824,39.19841751
-77.24199359,39.19919648
-77.24117408,39.20207274
-77.26511773,39.23655611
-77.22012401,39.2531329
-77.22143386,39.26217558
-77.20169174,39.28776995
-77.19772308,39.30703414
-77.21421032,39.32950171
-77.08576633,38.96085306
-77.08467792,38.9616771
-77.0862487,38.96191471
-77.09571042,38.98096244
-77.0771583,38.98162446
-77.02959872,38.98696707
-77.02780961,38.99156644
-77.02661141,38.9916456
-77.11568844,38.99303709
-77.12057765,38.99322791
-77.03157952,38.99393828
-77.10903355,38.99657927
-77.10903355,38.99657927
-77.10903355,38.99657927
-77.02544423,38.99687705
-77.02979931,38.99754832
-77.00766106,38.99770748
-77.08017216,38.99921434
-76.99537268,38.99959218
-76.99528089,38.99965966
-76.99528089,38.99965966
-76.99528089,38.99965966
-77.01109043,39.00227868
-77.01109043,39.00227868
-77.01189804,39.00402168
-77.00140658,39.00589981
-77.04347099,39.00745255
-77.22461923,39.00852291
-77.10121552,39.01024565
-76.97614452,39.01514257
-77.0330565,39.01612799
-77.20851481,39.01917976
-77.04489694,39.01944542
-77.04489694,39.01944542
-77.01270713,39.02034972
-77.14664246,39.02197521
-76.99094684,39.02629637
-77.01730914,39.02733591
-77.06676557,39.02931677
-76.99861344,39.02950966
-77.0015942,39.033496
-77.05163598,39.03738588
-77.05163598,39.03738588
-77.04848951,39.03807944
-76.9949881,39.03843036
-77.05089204,39.03870312
-76.99248995,39.03878576
-76.99064597,39.03982783
-76.99064597,39.03982783
-76.99064597,39.03982783
-77.05985383,39.03998562
-77.05274147,39.040076
-77.0513237,39.04012149
-77.05270552,39.04012563
-77.05189082,39.04148146
-77.02213465,39.04199749
-77.05524793,39.04593699
-77.03653638,39.04603881
-76.97716454,39.04650808
-77.09352651,39.04827064
-77.02974133,39.04927984
-77.11429193,39.04950569
-77.07986548,39.04969244
-77.07490199,39.05165594
-77.0524865,39.05186129
-76.96659843,39.05515165
-77.04889229,39.05856627
-77.03903337,39.05996192
-77.16090329,39.06151121
-76.96581346,39.06349644
-77.0723664,39.06354895
-77.0841097,39.07551788
-77.1516164,39.07791192
-77.14472073,39.07943008
-77.00712888,39.07988475
-77.06029294,39.08033115
-77.15103393,39.08272417
-77.1469739,39.08354868
-77.07764908,39.08380963
-77.07764908,39.08380963
-76.951062,39.08432557
-77.15294087,39.08504556
-77.15895441,39.08688848
-77.15369659,39.08867109
-77.05045917,39.09045558
-77.04481102,39.09061853
-76.93441873,39.0925341
-77.06212393,39.09359188
-76.99025307,39.10079804
-77.07580963,39.10371722
-77.19651523,39.10544692
-77.19094263,39.1080153
-77.0122813,39.10876018
-77.27787937,39.11132117
-77.15468025,39.1149667
-76.98890903,39.12112971
-77.17758608,39.12259595
-77.24003551,39.12654908
-77.19306233,39.12976116
-77.20398143,39.13037787
-77.20398143,39.13037787
-76.96164869,39.13082451
-77.18522517,39.13142517
-77.17920148,39.13341383
-77.41496529,39.13529034
-77.41348523,39.13533588
-77.15808073,39.13645107
-77.20801218,39.1370366
-77.41354205,39.13765173
-77.28709409,39.13839029
-77.214788,39.1407696
-77.22448901,39.14181183
-77.14404861,39.14566413
-77.17701398,39.14775463
-77.17697775,39.14812707
-77.23789347,39.14832874
-77.17957551,39.14858009
-77.17851476,39.14919234
-77.17896935,39.1492832
-77.05211619,39.14995417
-77.19022082,39.1513648
-77.22661387,39.15279648
-77.15787632,39.15314274
-77.19668564,39.15421566
-77.2054626,39.15724926
-77.20206574,39.15803119
-77.16252888,39.15910528
-77.28049803,39.159355
-77.20484043,39.1621174
-77.22488751,39.16238763
-77.24941318,39.16533817
-77.24941318,39.16533817
-77.263533,39.16707638
-77.19782183,39.16848279
-77.25731002,39.17355679
-77.2059285,39.17441472
-77.24603042,39.17593616
-77.27312579,39.17603557
-77.26428718,39.17694348
-77.28258353,39.17937488
-77.28997444,39.1824711
-77.26359052,39.18298451
-77.26176488,39.18403195
-77.23396295,39.18559791
-77.1911385,39.18572492
-77.26592378,39.18592197
-77.20449435,39.18707274
-77.25077971,39.19002699
-77.24999556,39.23675049
-77.20729563,39.28755957
-77.09741279,38.95742633
-77.09944765,38.95749931
-77.09220989,38.95949646
-77.09386467,38.96044203
-77.09289907,38.96095047
-77.09441569,38.97341502
-77.17321611,38.97417821
-77.14690801,38.97823792
-77.09571042,38.98096244
-77.09571042,38.98096244
-77.00951664,38.98157897
-77.0931961,38.98225311
-77.0931961,38.98225311
-77.0266433,38.98533958
-77.0266433,38.98533958
-77.10374882,38.99241226
-77.09606613,38.99274962
-77.02408727,38.99306777
-77.18449464,38.99384335
-77.03157952,38.99393828
-77.02446204,38.99538517
-77.08920512,38.99603946
-76.99211028,38.99621756
-77.10903355,38.99657927
-77.07183488,38.99854603
-77.03630622,39.00159472
-77.05554291,39.00174596
-77.00953879,39.00237859
-77.00891398,39.0032654
-77.00973542,39.00871064
-76.9840946,39.00881431
-76.99457607,39.00920132
-77.04086797,39.01034933
-76.98140337,39.01565123
-77.20780027,39.01731224
-77.20716081,39.01876814
-77.01369915,39.02007105
-77.03338247,39.02591864
-77.14403343,39.02650131
-77.10416972,39.02888246
-77.13236816,39.02965895
-77.02799996,39.03078194
-77.04988426,39.03622162
-77.05163598,39.03738588
-77.05163598,39.03738588
-76.98973986,39.03778413
-77.01840888,39.03922749
-77.07272451,39.03948
-76.99064597,39.03982783
-77.04309361,39.03993317
-77.05985383,39.03998562
-76.98794782,39.04088812
-76.98794782,39.04088812
-76.98624564,39.04120804
-76.98173965,39.04155247
-76.98127768,39.04163778
-77.17173223,39.04379044
-76.98026478,39.04400264
-77.08066139,39.0524471
-77.12286528,39.05276654
-77.1135253,39.05319605
-77.04885844,39.05670003
-76.99696957,39.05685351
-76.94846194,39.05693634
-77.18839401,39.05718158
-77.05002379,39.05806645
-77.05002379,39.05806645
-77.12640626,39.05847592
-77.04889229,39.05856627
-77.07159196,39.05933747
-77.04911502,39.06166713
-77.0421078,39.06262143
-77.1180711,39.06279783
-77.05477727,39.06306394
-77.05025448,39.06325302
-77.00195743,39.07579763
-77.14017096,39.07759041
-76.94107195,39.07832574
-77.07191964,39.07832734
-76.94505649,39.07950139
-77.15803294,39.07996426
-76.93676371,39.08008052
-77.06029294,39.08033115
-77.10324819,39.0812312
-77.03501924,39.08251296
-77.14895955,39.08282517
-77.11829958,39.08477213
-77.11829958,39.08477213
-77.18763312,39.08717758
-77.07983174,39.08868568
-77.0713404,39.09344426
-77.06212393,39.09359188
-77.07569003,39.09369094
-77.13541597,39.09543023
-77.16035478,39.10992436
-77.23528052,39.11178148
-77.25949655,39.1221833
-77.21214324,39.12396963
-77.2037049,39.12494948
-77.40696096,39.12528206
-77.1986412,39.127597
-77.1675827,39.12886713
-77.18885428,39.13221799
-77.24509132,39.13324245
-77.20904194,39.14048457
-77.152934,39.14072206
-77.19902603,39.14130309
-77.1925284,39.1458322
-77.27460667,39.14617169
-77.18494048,39.14653124
-77.17697775,39.14812707
-77.06349671,39.14991529
-77.20405895,39.15067674
-77.29900735,39.15125033
-77.19841338,39.15246141
-77.06695563,39.15326743
-77.06999705,39.1537927
-77.20114092,39.1549495
-77.28049803,39.159355
-77.20490674,39.15967603
-77.2693659,39.16531905
-77.25209853,39.16565739
-77.20438104,39.16973694
-77.2422137,39.16978259
-77.20398587,39.17086015
-77.27026623,39.1767655
-77.2334797,39.17751457
-77.27866817,39.17878963
-77.26740597,39.17886244
-77.27878797,39.1820216
-77.26359052,39.18298451
-77.26359052,39.18298451
-77.26176488,39.18403195
-77.20160702,39.19036913
-77.25610072,39.19849712
-77.23945999,39.20573452
-77.25935723,39.21427615
-77.27962529,39.23631434
-77.20835578,39.25437169
-77.20507483,39.26709468
-77.20189137,39.28494167
-77.20949611,39.28532591
-77.12121188,38.94447953
-77.13170071,38.95959665
-77.12362184,38.96324307
-77.09753477,38.96953128
-77.09156347,38.97727143
-77.09176022,38.97930686
-77.13089862,38.98022773
-77.1657407,38.98043502
-77.09571042,38.98096244
-77.0915617,38.98157338
-77.1252877,38.98685356
-77.02959872,38.98696707
-77.02959872,38.98696707
-77.09660724,38.98846238
-77.02002285,38.98867283
-77.02002285,38.98867283
-77.10185769,38.98934158
-77.02780961,38.99156644
-77.02780961,38.99156644
-77.00952727,38.99287679
-77.02665356,38.99298669
-77.05320687,38.99443168
-77.00029227,38.99687286
-77.02190889,38.99714787
-77.0261708,38.99903963
-76.99537268,38.99959218
-77.00340565,39.00361938
-77.00967408,39.00904
-77.02059975,39.01787441
-77.20223629,39.0188799
-77.03421135,39.0208443
-77.14664246,39.02197521
-76.98579984,39.02274284
-77.024655,39.02678216
-77.07662335,39.02751497
-77.19286572,39.0313725
-77.06970711,39.03307782
-77.0122764,39.03588391
-77.03734199,39.03619618
-76.9949881,39.03843036
-77.05722849,39.03899525
-76.99064597,39.03982783
-77.09171656,39.04050891
-77.04828851,39.04129549
-77.05171776,39.041536
-77.04795703,39.0433169
-77.11792088,39.04395262
-77.1146062,39.04497267
-76.98321697,39.04550148
-76.97645645,39.04712382
-77.02974133,39.04927984
-76.9895104,39.04939775
-77.0963137,39.05147383
-77.07002665,39.05261981
-77.0510592,39.0526766
-77.16337591,39.05381008
-77.07598103,39.05472212
-77.15383358,39.0553
-77.12652253,39.05848904
-76.96940432,39.0588827
-77.12178923,39.05929825
-77.04497453,39.06055428
-77.0889488,39.06059797
-77.01164715,39.06124045
-77.05255138,39.06135601
-77.04799403,39.06238875
-77.06272044,39.06289799
-77.0948307,39.06313919
-77.06586311,39.06481369
-77.11434173,39.06715728
-77.06137698,39.07412891
-77.11640796,39.07527911
-77.08064088,39.07644711
-77.07083734,39.07754475
-77.08079191,39.07890735
-77.21623898,39.07936306
-77.07647843,39.0804164
-77.15097163,39.08271923
-76.94235603,39.08327275
-77.15196931,39.0857024
-77.14480474,39.08876798
-77.15217253,39.09000611
-77.05370441,39.09038577
-76.99995589,39.09048328
-77.07979606,39.09203135
-77.15941139,39.09267578
-77.07528253,39.09359843
-77.07983799,39.09441902
-77.19239303,39.09939421
-77.21207599,39.10107958
-77.05526522,39.10634495
-77.18690403,39.10656342
-76.93513269,39.10947425
-77.23528052,39.11178148
